Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,07:26,07:26,00:00,-
2,漳州,07:57,08:01,00:31,42
3,龙岩,09:55,09:59,02:25,156
4,冠豸山,10:42,10:59,03:08,166
5,赣州,12:55,13:10,05:04,242
6,吉安,15:09,15:12,07:03,-
7,向塘,17:12,17:16,09:03,-
8,南昌,17:38,17:55,09:25,688
9,庐山,19:01,19:05,10:31,811
10,黄石,20:38,20:42,12:04,-
11,鄂州,21:04,21:08,12:26,965
12,武昌,22:20,22:30,13:38,-
13,云梦,23:38,23:53,14:46,-
14,襄阳,02:14,02:45,17:07,-
15,南阳,04:43,04:48,19:05,-
16,济源,09:38,09:41,23:55,-
17,月山,10:25,10:45,24:39,-
18,晋城,11:35,11:38,25:29,-
19,高平,12:21,12:24,26:12,-
20,长治,13:18,13:23,27:06,-
21,长治北,13:41,14:00,27:24,-
22,沁县,15:25,15:40,28:49,-
23,武乡,16:06,16:09,29:15,-
24,榆社,16:41,16:44,29:47,-
25,榆次,18:40,18:43,31:43,-
26,太原,19:08,19:08,32:08,-
