Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,16:52,16:52,00:00,-
2,曲靖,18:42,18:47,01:50,157
3,富源,20:09,20:11,03:12,232
4,红果,20:38,20:46,03:39,261
5,威舍,21:55,22:05,04:48,308
6,兴义,22:40,22:46,05:23,344
7,百色,04:10,04:21,10:47,433
8,南宁,06:37,07:00,13:03,423
9,黎塘,08:27,08:31,14:30,-
10,贵港,09:13,09:18,15:12,1023
11,玉林,10:28,10:39,16:22,686
12,河唇,12:04,12:07,17:47,-
13,化州,12:46,12:50,18:26,1266
14,茂名西,13:22,13:42,18:58,845
15,茂名,13:55,14:01,19:11,850
16,肇庆,17:13,17:19,22:23,1112
17,佛山,18:55,19:03,23:59,1199
18,广州,19:49,20:14,24:45,1253
19,东莞东,21:45,21:52,26:16,1752
20,惠州,22:35,22:40,26:59,1806
21,河源,23:30,23:37,27:49,1886
22,龙川,00:31,00:53,28:43,1961
23,梅州,03:03,03:14,30:53,2092
24,永定,05:05,05:09,32:44,2209
25,龙岩,06:12,06:36,33:47,2267
26,厦门北,09:01,09:01,36:12,-
