Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,邵阳,15:39,15:39,00:00,-
2,邵东,15:54,15:56,00:15,34
3,双峰北,16:16,16:18,00:35,39
4,娄底南,16:29,16:31,00:46,44
5,长沙南,17:05,17:12,01:20,169
6,萍乡北,17:39,17:41,01:47,274
7,宜春,17:59,18:01,02:05,379
8,新余北,18:16,18:18,02:20,384
9,南昌西,18:50,18:53,02:52,511
10,进贤南,19:11,19:13,03:10,-
11,抚州东,19:26,19:28,03:23,608
12,上饶,20:03,20:05,03:58,752
13,玉山南,20:18,20:20,04:11,830
14,衢州,20:40,20:42,04:31,863
15,金华,21:03,21:06,04:52,949
16,义乌,21:22,21:24,05:08,997
17,杭州东,21:57,22:02,05:41,1142
18,嘉兴南,22:26,22:28,06:05,1217
19,上海虹桥,22:55,22:55,06:32,1301
