Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,哈尔滨西,15:03,15:03,00:00,-
2,兰棱,15:48,15:50,00:45,65
3,扶余,16:11,16:13,01:06,94
4,长春,17:53,18:02,02:46,240
5,公主岭,18:51,18:53,03:35,302
6,四平,19:36,19:39,04:18,355
7,铁岭,20:57,20:59,05:36,473
8,沈阳北,21:48,21:59,06:25,538
9,沈阳,22:06,22:18,06:32,543
10,锦州,01:05,01:09,09:19,776
11,唐山,06:29,06:54,14:39,1104
12,天津,08:19,08:37,16:04,1227
13,任丘,10:46,10:49,18:13,1370
14,衡水,12:13,12:18,19:37,1538
15,大营镇,12:53,12:55,20:12,1548
16,清河城,13:20,13:25,20:37,1606
17,聊城,14:24,14:31,21:36,1690
18,菏泽,16:01,16:04,23:06,1846
19,商丘,17:21,17:27,24:23,1929
20,兰考,18:23,18:27,25:19,2017
21,开封,18:58,19:04,25:50,2060
22,郑州,19:50,20:13,26:36,2132
23,汝州,22:45,22:48,29:08,2333
24,宝丰,23:21,23:24,29:41,-
25,南阳,00:53,00:55,31:10,2497
26,襄阳,02:40,03:00,32:55,2963
27,十堰,04:56,05:04,34:51,2797
28,安康,07:15,07:23,37:02,2999
29,紫阳,08:06,08:08,37:45,-
30,宣汉,10:15,10:18,39:52,3227
31,达州,11:13,11:26,40:47,3275
32,渠县,12:28,12:34,41:49,3348
33,广安,13:04,13:10,42:19,3386
34,重庆,16:20,16:20,45:29,3530
