Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁东,----,08:40,00:00,-
2,来宾北,09:22,09:24,00:42,712
3,柳州,09:50,09:53,01:08,778
4,永福南,10:39,10:41,01:54,890
5,桂林北,11:13,11:16,02:26,942
6,全州南,11:58,12:00,03:08,465
7,东安东,12:23,12:25,03:31,546
8,永州,12:42,12:46,03:48,494
9,祁东,13:12,13:14,04:14,556
10,衡阳东,13:43,13:48,04:43,629
11,株洲西,14:15,14:21,05:10,754
12,长沙南,14:41,14:51,05:30,806
13,萍乡北,15:18,15:25,05:57,911
14,新余北,15:53,15:55,06:25,1021
15,南昌西,16:28,16:34,06:58,1148
16,鹰潭北,17:09,17:11,07:33,1288
17,上饶,17:37,17:41,07:59,1340
18,江山,18:03,18:05,08:21,1416
19,衢州,18:16,18:18,08:32,1572
20,金华,18:40,18:42,08:54,1537
21,武义北,19:00,19:10,09:12,-
22,永康南,19:22,19:24,09:24,-
23,缙云西,19:34,19:36,09:34,-
24,温州南,20:22,20:40,10:20,-
25,乐清,20:55,20:57,10:35,-
26,温岭,21:21,21:23,10:59,-
27,台州,21:34,21:36,11:10,-
28,宁波,22:33,22:33,12:07,1966
