Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,19:03,00:00,-
2,嘉兴,19:49,19:52,00:46,80
3,海宁,20:12,20:21,01:06,108
4,杭州东,21:08,21:14,01:53,167
5,义乌,22:28,22:32,03:07,312
6,金华,23:13,23:19,03:48,360
7,新余,05:48,05:52,10:17,843
8,宜春,06:32,06:36,10:57,897
9,萍乡,07:20,07:24,11:41,968
10,醴陵,08:05,08:09,12:22,1007
11,株洲,08:58,09:10,13:11,1049
12,娄底,10:47,10:53,14:48,1174
13,新化,12:10,12:13,16:05,1236
14,怀化,15:02,15:20,18:54,1489
15,玉屏,17:17,17:23,20:51,1578
16,镇远,18:16,18:30,21:44,1746
17,施秉,19:04,19:08,22:18,1785
18,凯里,19:49,19:55,22:59,1810
19,福泉,20:44,20:50,23:48,1713
20,贵阳,22:37,22:37,25:35,1948
