Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州东,07:08,07:08,00:00,-
2,德清,07:21,07:27,00:13,35
3,湖州,07:40,07:42,00:26,71
4,宜兴,07:59,08:01,00:43,127
5,溧阳,08:12,08:14,00:54,158
6,南京南,08:41,08:45,01:21,256
7,蚌埠南,09:27,09:40,02:03,431
8,徐州东,10:18,10:22,02:41,587
9,永城北,10:48,10:50,03:07,592
10,商丘,11:15,11:17,03:32,582
11,兰考南,11:40,11:42,03:55,607
12,郑州东,12:14,12:17,04:27,612
13,洛阳龙门,12:53,12:55,05:03,756
14,华山北,13:48,13:52,05:56,1015
15,渭南北,14:10,14:23,06:14,1407
16,西安北,14:41,14:55,06:32,1136
17,杨陵南,15:21,15:23,06:58,1559
18,宝鸡南,15:46,15:50,07:21,1303
19,天水南,16:35,16:38,08:06,1308
20,定西北,17:28,17:30,08:56,1944
21,兰州西,18:00,18:00,09:26,1323
