Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,10:46,00:00,-
2,尤溪,11:40,11:42,00:54,153
3,三明北,12:01,12:03,01:13,195
4,将乐,12:22,12:24,01:32,245
5,泰宁,12:42,12:44,01:50,287
6,南丰,13:12,13:14,02:18,366
7,南城,13:28,13:30,02:32,398
8,抚州,13:49,13:51,02:51,446
9,南昌西,14:31,14:36,03:31,271
10,永修,14:56,14:58,03:51,600
11,德安,15:13,15:15,04:06,698
12,庐山,15:30,15:32,04:21,663
13,瑞昌西,15:45,15:47,04:34,697
14,阳新,16:08,16:10,04:55,824
15,鄂州,16:40,16:42,05:25,831
16,葛店南,16:54,16:58,05:37,851
17,武汉,17:14,17:27,05:53,891
18,汉口,17:47,18:11,06:13,922
19,孝感北,19:24,19:26,07:26,1057
20,漯河西,20:26,20:28,08:26,1307
21,许昌东,20:46,20:48,08:44,1371
22,郑州,21:20,21:20,09:16,1476
