Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,烟台,----,08:43,00:00,-
2,桃村北,09:11,09:13,00:28,48
3,莱阳,09:34,09:36,00:49,98
4,即墨北,10:03,10:05,01:16,168
5,青岛西,10:47,10:49,01:58,-
6,日照西,11:24,11:26,02:33,-
7,连云港,12:06,12:10,03:13,-
8,灌云,12:32,12:34,03:35,-
9,灌南,12:44,12:46,03:45,-
10,涟水,12:59,13:01,03:58,-
11,淮安东,13:12,13:30,04:09,-
12,宿迁,13:59,14:01,04:38,-
13,徐州东,14:33,14:35,05:10,824
14,商丘,15:20,15:22,05:55,617
15,兰考南,15:45,15:47,06:18,-
16,郑州东,16:19,16:23,06:50,1184
17,平顶山西,17:10,17:12,07:37,-
18,南阳东,17:39,17:41,08:04,-
19,邓州东,18:00,18:02,08:23,-
20,襄阳东,18:22,18:22,08:43,-
