Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆北,----,06:41,00:00,-
2,利川,08:25,08:27,01:44,278
3,恩施,08:59,09:04,02:16,339
4,宜昌东,10:49,10:54,04:01,553
5,荆州,11:28,11:31,04:35,641
6,潜江,11:56,11:59,05:00,711
7,天门南,12:19,12:21,05:20,762
8,汉口,12:56,13:05,05:55,845
9,红安西,13:34,13:36,06:24,917
10,麻城北,13:49,13:51,06:37,956
11,金寨,14:23,14:25,07:09,1065
12,六安,14:42,14:44,07:26,1117
13,合肥南,15:08,15:20,07:50,1204
14,南京南,16:12,16:23,08:42,1361
15,丹阳,17:01,17:12,09:20,1463
16,常州,17:27,17:30,09:35,1507
17,惠山,17:41,17:42,09:46,-
18,无锡,17:49,17:51,09:53,1546
19,苏州,18:07,18:09,10:09,1588
20,昆山南,18:23,18:28,10:23,1622
21,上海虹桥,18:46,19:00,10:41,1672
22,上海南,19:21,19:21,11:02,1981
