Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,14:07,00:00,-
2,龙岩,16:21,16:31,02:14,156
3,漳平西,17:36,17:45,03:19,-
4,永安南,18:50,18:55,04:24,-
5,三明,19:20,19:24,04:49,-
6,三明北,19:46,19:52,05:11,336
7,邵武,22:56,23:02,08:15,-
8,光泽,23:33,23:35,08:46,-
9,鹰潭,01:33,01:55,10:44,-
10,新余,04:15,04:21,13:04,-
11,萍乡,05:34,05:46,14:17,-
12,株洲,06:50,07:02,15:21,-
13,湘潭,07:27,07:33,15:46,-
14,娄底,08:39,08:46,16:52,-
15,怀化,12:54,13:15,21:00,-
16,镇远,15:49,15:53,23:34,-
17,施秉,16:27,16:30,24:08,-
18,凯里,17:11,17:28,24:49,-
19,贵阳,19:56,19:56,27:17,-
