Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛北,18:07,18:07,00:00,-
2,潍坊,19:53,20:02,01:46,168
3,淄博,21:06,21:09,02:50,268
4,大明湖,22:19,22:39,04:00,375
5,德州,00:11,00:13,05:32,496
6,沧州,01:22,01:25,06:41,609
7,天津,03:19,03:26,08:35,735
8,唐山,05:05,05:20,10:14,849
9,昌黎,06:34,06:51,11:28,961
10,北戴河,07:11,07:21,11:48,989
11,秦皇岛,07:39,07:42,12:06,1011
12,山海关,08:07,08:13,12:31,1027
13,绥中,08:55,08:57,13:13,1092
14,葫芦岛,09:40,09:50,13:56,1161
15,锦州,10:28,10:32,14:34,1211
16,沟帮子,11:11,11:13,15:13,1275
17,大虎山,11:40,11:42,15:40,1317
18,沈阳,13:13,13:32,17:11,1453
19,彰武,15:34,15:38,19:13,1417
20,甘旗卡,16:29,16:31,20:04,1483
21,通辽,17:35,18:00,21:08,1559
22,宝龙山,18:45,18:48,21:53,1622
23,太平川,19:29,19:32,22:34,1680
24,通榆,20:02,20:05,23:04,-
25,洮南,20:49,20:52,23:48,1797
26,白城,21:20,21:20,24:16,1829
