Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,银川,18:28,18:28,00:00,-
2,灵武,19:06,19:11,00:38,51
3,定边,20:45,20:57,02:12,194
4,靖边,22:09,22:15,03:24,201
5,子洲,23:27,23:30,04:36,312
6,绥德,23:49,23:53,04:55,342
7,吕梁,00:58,01:05,06:00,529
8,汾阳,01:58,02:01,06:53,611
9,文水,02:14,02:17,07:06,628
10,交城,02:30,02:36,07:19,642
11,太原,03:33,04:18,08:16,710
12,石家庄北,06:14,06:22,10:12,935
13,藁城,06:51,06:53,10:41,982
14,晋州,07:07,07:09,10:55,999
15,衡水,08:00,08:06,11:46,969
16,德州,09:01,09:03,12:41,1129
17,平原,09:26,09:29,13:04,1066
18,晏城,10:36,10:42,14:11,1215
19,大明湖,11:26,11:36,14:55,-
20,淄博,12:47,12:52,16:06,1357
21,潍坊,13:56,14:00,17:10,1457
22,胶州,15:18,15:21,18:28,1567
23,蓝村,15:37,15:40,18:44,1588
24,青岛北,16:08,16:08,19:12,-
