Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,合肥南,10:31,10:31,00:00,-
2,巢湖东,10:52,10:54,00:21,5
3,无为,11:07,11:09,00:34,10
4,铜陵北,11:21,11:23,00:46,10
5,泾县,11:40,11:42,01:03,20
6,绩溪北,12:02,12:04,01:23,30
7,黄山北,12:19,12:22,01:38,35
8,婺源,12:43,12:45,01:59,40
9,上饶,13:10,13:13,02:24,50
10,五府山,13:24,13:26,02:35,-
11,南平市,13:49,13:51,02:58,-
12,建瓯西,14:07,14:09,03:14,60
13,延平西,14:29,14:38,03:34,-
14,三明,15:04,15:11,04:00,-
15,永安南,15:27,15:29,04:16,-
16,漳平西,15:56,15:58,04:43,-
17,龙岩,16:21,16:25,05:06,-
18,南靖,16:56,16:58,05:37,-
19,漳州,17:14,17:43,05:53,1095
20,漳浦,18:01,18:10,06:11,-
21,诏安,18:33,18:35,06:34,1203
22,饶平,18:45,18:47,06:44,1221
23,潮汕,19:07,19:11,07:04,1262
24,陆丰,19:52,19:54,07:45,-
25,深圳坪山,20:47,20:49,08:38,-
26,深圳北,21:14,21:14,09:03,1567
