Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州,12:27,12:27,00:00,-
2,诸暨,13:26,13:35,00:59,87
3,义乌,14:01,14:04,01:25,139
4,金华,14:43,14:49,02:04,187
5,衢州,15:41,15:49,02:56,273
6,常山,16:11,16:14,03:18,306
7,开化,16:32,16:36,03:36,327
8,九江,19:50,19:56,06:50,703
9,鄂州,21:56,21:59,08:50,933
10,武昌,23:07,23:26,09:58,1011
11,襄阳,02:47,03:10,13:19,-
12,荆门,04:27,04:31,14:36,1220
13,宜昌东,05:49,06:15,15:54,1329
14,巴东,08:29,09:07,18:08,1442
15,恩施,10:18,10:24,19:19,1543
16,利川,11:08,11:11,20:03,1604
17,万州,12:23,12:27,21:15,1706
18,梁平,13:33,13:36,22:21,1774
19,开江,14:01,14:10,22:46,1802
20,达州,16:04,16:16,24:40,1863
21,土溪,16:51,16:55,25:15,-
22,营山,17:27,17:36,25:47,-
23,遂宁,18:49,19:01,27:00,2089
24,成都东,21:19,21:19,29:18,2235
