Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,绥芬河,08:48,08:48,00:00,-
2,绥阳,09:00,09:02,00:12,25
3,穆棱,09:25,09:27,00:35,118
4,牡丹江,09:57,10:01,01:05,193
5,海林北,10:12,10:14,01:16,-
6,亚布力西,10:37,10:39,01:39,-
7,苇河西,10:48,10:50,01:48,-
8,尚志南,11:06,11:08,02:04,-
9,阿城北,11:34,11:36,02:30,-
10,哈尔滨,12:00,12:02,02:54,-
11,哈尔滨西,12:12,12:19,03:04,-
12,德惠西,12:57,12:58,03:42,-
13,长春西,13:21,13:23,04:05,-
14,四平东,13:49,13:51,04:31,-
15,沈阳北,14:35,14:38,05:15,-
16,辽阳,15:06,15:08,05:43,1091
17,盖州西,15:40,15:42,06:15,-
18,大连北,16:29,16:29,07:02,-
