Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,18:09,00:00,-
2,昆山,18:47,19:08,00:38,49
3,苏州,19:32,19:36,01:02,91
4,无锡,20:36,20:39,02:02,133
5,常州,21:06,21:10,02:29,172
6,南京,23:06,23:13,04:25,308
7,滁州北,23:53,23:57,05:05,358
8,蚌埠,01:58,02:02,07:06,485
9,徐州,03:57,04:04,09:01,649
10,滕州,05:17,05:20,10:14,751
11,兖州,06:00,06:06,10:54,812
12,泰山,07:02,07:05,11:50,895
13,晏城,08:05,08:07,12:50,1000
14,禹城,08:20,08:22,13:03,1018
15,平原,08:46,08:49,13:27,1051
16,德州,09:22,09:24,14:00,1086
17,沧州,10:27,10:30,15:03,1199
18,静海,11:12,11:14,15:45,1272
19,天津,12:06,12:16,16:37,1325
20,唐山,13:36,13:48,17:57,1439
21,山海关,17:14,17:24,21:23,1603
22,绥中,18:10,18:12,22:09,1668
23,兴城,18:41,18:44,22:38,1716
24,葫芦岛,19:01,19:03,22:55,1737
25,锦州,19:42,19:48,23:34,1787
26,沟帮子,20:28,20:35,24:14,1851
27,盘锦,20:58,21:01,24:37,1882
28,西柳,21:45,21:47,25:21,1945
29,海城,22:01,22:03,25:35,1959
30,鞍山,22:28,22:30,26:00,1995
31,辽阳,22:47,22:49,26:17,2020
32,沈阳,23:34,23:40,27:02,2084
33,沈阳北,23:48,23:48,27:10,1991
