Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,21:28,21:28,00:00,-
2,江油,23:28,23:44,02:00,157
3,广元,02:38,02:50,04:54,319
4,略阳,05:18,05:20,07:22,454
5,徽县,06:37,06:43,08:39,518
6,两当,07:01,07:03,08:57,534
7,凤县,07:36,07:38,09:30,561
8,宝鸡,10:21,10:40,12:13,669
9,虢镇,10:57,10:59,12:30,-
10,杨陵,11:40,11:42,13:11,757
11,西安,12:42,13:01,14:11,842
12,三门峡,16:09,16:11,17:19,1107
13,渑池,16:59,17:01,18:07,1227
14,洛阳,17:57,18:00,19:03,1401
15,郑州,19:34,19:51,20:37,1676
16,民权,21:21,21:29,22:07,1778
17,徐州,23:43,23:58,24:21,1976
18,新沂,01:13,01:18,25:36,1811
19,沭阳,01:54,01:57,26:12,1863
20,淮安,02:38,02:42,26:53,1922
21,盐城,04:10,04:13,28:21,2045
22,泰州,05:54,06:00,30:02,2202
23,扬州,06:40,06:40,30:42,2266
