Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,沈阳,09:11,09:11,00:00,-
2,抚顺北,10:01,10:11,00:50,65
3,章党,10:27,10:29,01:06,79
4,南杂木,10:58,11:00,01:35,110
5,清原,11:50,11:52,02:25,164
6,山城镇,12:39,12:41,03:12,218
7,梅河口,13:04,13:30,03:35,246
8,柳河,14:02,14:06,04:07,279
9,三源浦,14:50,14:54,04:51,321
10,通化,16:07,16:27,06:04,376
11,白山市,17:30,17:35,07:07,436
12,江源,17:56,17:58,07:28,452
13,湾沟,18:38,18:40,08:08,483
14,松树镇,19:11,19:15,08:39,510
15,氡泉,19:42,19:43,09:06,529
16,仙人桥,19:52,20:00,09:15,535
17,松江河,20:37,20:47,09:52,563
18,泉阳,21:16,21:18,10:21,587
19,白河,22:29,22:29,11:32,653
