Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳,12:21,12:21,00:00,-
2,东莞东,13:11,13:15,00:50,61
3,惠州,13:58,14:02,01:33,115
4,河源,14:52,14:58,02:23,195
5,龙川,15:52,15:58,03:17,270
6,定南,17:23,17:33,04:42,363
7,赣州,19:17,19:23,06:26,511
8,吉安,21:22,21:26,08:25,697
9,鹰潭,00:46,01:05,11:45,1011
10,景德镇,03:50,03:56,14:30,1169
11,黄山,07:31,07:34,18:05,1336
12,绩溪县,08:31,08:43,19:02,1386
13,宣城,10:48,10:53,21:07,1518
14,芜湖,11:45,11:50,21:59,1582
15,马鞍山,12:48,12:51,22:57,1629
16,南京,14:09,14:24,24:15,1707
17,常州,15:54,15:57,25:45,-
18,无锡,16:24,16:34,26:12,-
19,苏州,17:02,17:02,26:40,1924
