Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,苍南,----,15:02,00:00,-
2,瑞安,15:17,15:25,00:15,34
3,温州南,15:37,15:39,00:27,57
4,三门县,16:39,16:41,01:27,226
5,宁海,16:55,16:57,01:41,260
6,宁波,17:29,17:35,02:13,314
7,余姚北,17:55,17:57,02:33,381
8,绍兴东,18:08,18:16,02:44,386
9,绍兴北,18:27,18:31,02:55,426
10,杭州东,18:50,18:54,03:14,311
11,嘉兴南,19:17,19:22,03:37,381
12,上海虹桥,19:51,19:53,04:06,470
13,昆山南,20:12,20:19,04:25,696
14,苏州,20:30,20:32,04:36,549
15,无锡,20:47,20:49,04:51,591
16,常州,21:03,21:05,05:05,630
17,丹阳,21:21,21:23,05:21,856
18,镇江,21:35,21:37,05:33,883
19,南京南,22:04,22:07,06:00,776
20,合肥南,22:59,22:59,06:52,1114
