Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁,13:48,13:48,00:00,-
2,来宾,15:59,16:04,02:11,81
3,柳州,17:03,17:12,03:10,789
4,桂林北,19:16,19:30,05:14,315
5,兴安北,20:25,20:30,06:09,1010
6,全州南,21:03,21:08,06:42,1062
7,永州,22:35,22:55,08:09,514
8,邵阳,00:26,00:34,09:40,625
9,娄底,01:43,02:07,10:49,669
10,湘潭,03:15,03:21,11:57,768
11,株洲,04:31,04:46,13:07,912
12,萍乡,05:37,05:41,13:58,993
13,宜春,06:24,06:28,14:41,1064
14,新余,07:03,07:07,15:16,1118
15,樟树,07:54,08:10,16:03,1194
16,向塘,08:49,08:53,16:42,1251
17,南昌,09:15,09:26,17:04,1279
18,九江,10:46,10:46,18:24,1414
