Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,襄阳,13:20,13:20,00:00,-
2,枣阳,14:03,14:06,00:43,72
3,随州,14:57,15:03,01:34,149
4,安陆,15:39,15:56,02:10,210
5,云梦,16:13,16:19,02:27,237
6,汉口,17:26,18:04,03:34,315
7,孝感,18:52,18:55,04:22,385
8,花园,19:17,19:19,04:44,419
9,广水,19:55,19:58,05:20,464
10,信阳,20:50,20:56,06:12,529
11,驻马店,22:06,22:10,07:22,625
12,漯河,23:13,23:43,08:25,691
13,许昌,00:25,00:40,09:07,745
14,郑州,01:48,02:05,10:15,831
15,商丘,04:16,04:25,12:26,1034
16,菏泽,05:48,05:52,13:49,1129
17,梁山,06:37,06:47,14:34,-
18,阳谷,07:10,07:20,14:57,-
19,聊城,07:47,07:55,15:24,1285
20,清河城,08:47,08:49,16:16,1357
21,衡水,09:42,09:47,17:09,1437
22,深州,10:10,10:31,17:32,-
23,饶阳,10:49,10:52,17:50,1499
24,肃宁,11:08,11:12,18:06,1523
25,霸州,12:17,12:35,19:11,1619
26,天津,14:46,14:54,21:22,1706
27,唐山,16:14,16:16,22:42,1829
28,山海关,18:46,18:52,25:12,2002
29,绥中,19:34,19:36,25:54,1591
30,兴城,20:05,20:07,26:23,2115
31,葫芦岛,20:24,20:26,26:40,2136
32,锦州,21:06,21:12,27:20,2186
33,沈阳北,23:56,00:26,30:04,2419
34,铁岭,01:07,01:09,30:45,2486
35,长春,03:35,03:43,33:11,2719
36,扶余,06:06,06:08,35:34,2863
37,双城堡,07:07,07:11,36:33,2599
38,王岗,07:37,07:39,36:59,-
39,哈尔滨西,07:48,07:48,37:08,2958
