Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,东莞东,08:20,08:20,00:00,-
2,惠州,09:02,09:07,00:42,54
3,河源,09:58,10:01,01:33,134
4,龙川,11:10,11:14,02:42,209
5,赣州,14:05,14:10,05:33,450
6,吉安,16:09,16:13,07:32,636
7,向塘,18:12,18:15,09:31,834
8,南昌,18:37,18:51,09:53,862
9,九江,20:26,20:30,11:28,1004
10,武穴,21:31,22:00,12:29,1062
11,蕲春,22:28,22:31,12:57,1101
12,浠水,22:51,22:53,13:17,1124
13,黄州,23:17,23:20,13:41,1160
14,麻城,00:01,00:11,14:22,1227
15,新县,00:52,00:55,15:03,1287
16,潢川,01:31,01:34,15:39,1297
17,阜阳,02:51,03:24,16:56,1413
18,亳州,04:32,04:42,18:04,1522
19,商丘南,05:27,05:37,18:49,1586
20,曹县,06:19,06:25,19:31,1643
21,菏泽,06:56,07:01,20:02,1691
22,台前,07:57,08:32,20:58,1827
23,聊城,09:07,09:13,21:33,1847
24,枣强,10:31,10:33,22:51,2006
25,衡水,11:00,11:10,23:18,1999
26,天津,14:28,14:36,26:36,2306
27,塘沽,15:08,15:10,27:08,2346
28,唐山,16:01,16:07,27:59,2429
29,山海关,18:17,18:23,30:09,2602
30,绥中,19:06,19:08,30:52,2667
31,兴城,19:37,19:40,31:21,2715
32,葫芦岛,19:57,20:06,31:38,2736
33,锦州,20:46,20:53,32:18,2786
34,沈阳,23:49,00:15,35:14,3028
35,四平,02:12,02:15,37:11,3216
36,长春,03:28,03:36,38:24,3331
37,哈尔滨,06:40,06:53,41:28,3577
38,肇东,07:33,07:35,42:08,3640
39,安达,08:13,08:16,42:46,-
40,大庆,08:38,08:41,43:08,-
41,齐齐哈尔,09:59,09:59,44:26,3751
