Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,齐齐哈尔,12:45,12:45,00:00,-
2,杜尔伯特,13:32,13:35,00:47,74
3,大庆西,14:03,14:30,01:15,52
4,银浪,14:50,14:52,01:35,74
5,林源,15:08,15:10,01:51,92
6,新华屯,15:36,15:38,02:17,118
7,立志,15:56,15:58,02:35,201
8,太阳升,16:07,16:13,02:44,141
9,新肇,16:34,16:40,03:05,170
10,大安,17:08,17:18,03:33,-
11,松原,17:59,18:05,04:14,332
12,王府,18:28,18:30,04:37,366
13,农安,19:02,19:05,05:09,-
14,长春,20:02,20:28,06:06,404
15,公主岭,21:06,21:08,06:44,843
16,四平,21:47,21:50,07:23,896
17,开原,22:39,22:41,08:12,667
18,铁岭,23:03,23:06,08:34,1014
19,沈阳,00:01,00:16,09:29,1084
20,辽阳,00:59,01:04,10:12,848
21,鞍山,01:23,01:27,10:31,873
22,海城,01:52,01:54,10:56,909
23,大石桥,02:24,02:30,11:26,916
24,盖州,02:49,02:51,11:45,971
25,熊岳城,03:11,03:13,12:05,977
26,瓦房店,04:02,04:05,12:54,1051
27,普兰店,04:27,04:30,13:16,1078
28,金州,05:03,05:06,13:49,1123
29,大连,05:40,05:40,14:23,1094
