Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州东,----,11:03,00:00,-
2,郑州西,11:19,11:26,00:16,19
3,洛阳龙门,11:51,11:53,00:41,60
4,三门峡南,12:24,12:26,01:12,197
5,华山北,12:52,12:54,01:38,319
6,渭南北,13:13,13:15,01:57,377
7,西安北,13:37,13:41,02:19,440
8,阿房宫,13:52,13:54,02:30,545
9,鄠邑,14:04,14:06,02:40,568
10,汉中,15:04,15:07,03:38,765
11,广元,15:50,15:57,04:21,903
12,绵阳,16:49,16:52,05:13,1068
13,德阳,17:09,17:12,05:30,1115
14,成都东,17:37,17:43,05:55,1181
15,隆昌北,18:28,18:30,06:40,-
16,大足南,18:44,18:46,06:54,-
17,璧山,19:02,19:04,07:10,-
18,重庆西,19:21,19:21,07:27,1483
