Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,洛阳,16:37,16:37,00:00,-
2,洛阳东,16:46,16:51,00:09,5
3,汝州,18:10,18:15,01:28,92
4,宝丰,18:50,18:54,02:03,-
5,鲁山,19:14,19:18,02:23,154
6,南召,19:55,19:58,03:00,198
7,南阳,20:40,21:20,03:42,256
8,唐河,22:19,22:24,04:41,314
9,桐柏,23:09,23:14,05:26,382
10,信阳,00:57,01:13,07:09,408
11,潢川,02:36,02:49,08:32,563
12,商城,03:20,03:26,09:03,604
13,固始,03:48,03:53,09:25,626
14,合肥,05:49,06:09,11:21,673
15,巢湖,06:51,06:55,12:03,867
16,芜湖,07:48,07:55,12:56,814
17,宣城,08:45,08:50,13:46,878
18,长兴南,09:57,10:02,14:53,992
19,德清西,10:46,10:50,15:37,1050
20,杭州,11:41,11:56,16:28,1118
21,绍兴,13:08,13:11,17:40,1181
22,上虞,13:34,13:37,18:03,1339
23,余姚,14:06,14:10,18:32,1371
24,宁波,15:15,15:15,19:37,1419
