Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,九江,13:53,13:53,00:00,-
2,共青城,14:34,14:37,00:41,63
3,南昌,15:29,15:41,01:33,135
4,丰城,16:26,16:29,02:18,196
5,樟树,16:46,16:50,02:35,220
6,新余,17:36,17:40,03:21,296
7,萍乡,18:53,18:58,04:34,421
8,株洲,19:50,20:11,05:26,502
9,湘潭,20:37,20:40,05:52,528
10,湘乡,21:08,21:11,06:20,570
11,娄底,21:53,22:14,07:02,627
12,邵东,23:24,23:28,08:12,637
13,邵阳,23:50,00:02,08:34,671
14,永州,02:00,02:33,10:32,782
15,桂林北,04:32,04:48,12:31,981
16,柳州,06:39,06:50,14:22,1145
17,南宁,10:45,10:45,18:17,1934
