Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,----,15:32,00:00,-
2,青田,15:51,15:53,00:19,5
3,丽水,16:12,16:14,00:38,84
4,缙云西,16:27,16:29,00:51,89
5,永康南,16:40,16:42,01:02,94
6,武义北,16:53,16:55,01:13,99
7,义乌,17:20,17:22,01:38,109
8,诸暨,17:36,17:38,01:52,161
9,杭州东,18:03,18:05,02:17,254
10,德清,18:18,18:20,02:30,289
11,湖州,18:33,18:36,02:43,325
12,宜兴,18:54,18:56,03:01,381
13,溧阳,19:08,19:13,03:13,412
14,溧水,19:30,19:32,03:30,640
15,南京南,19:49,19:51,03:47,724
16,定远,20:23,20:34,04:19,724
17,蚌埠南,20:51,20:53,04:36,685
18,宿州东,21:15,21:17,04:58,949
19,徐州东,21:36,21:41,05:17,1017
20,商丘,22:26,22:32,06:02,1027
21,郑州东,23:22,23:22,06:52,1042
