Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,----,12:55,00:00,-
2,通渭,13:46,13:48,00:51,5
3,天水南,14:17,14:20,01:20,10
4,宝鸡南,15:04,15:07,02:04,15
5,杨陵南,15:29,15:31,02:26,93
6,咸阳秦都,15:50,15:52,02:45,152
7,西安北,16:04,16:09,02:57,182
8,华山北,16:39,16:41,03:27,308
9,三门峡南,17:07,17:09,03:53,444
10,洛阳龙门,17:40,17:42,04:24,562
11,郑州东,18:20,18:23,05:02,636
12,兰考南,18:54,18:56,05:33,646
13,商丘,19:19,19:21,05:56,656
14,砀山南,19:39,19:41,06:14,1343
15,徐州东,20:13,20:28,06:46,676
16,枣庄,20:46,20:48,07:04,1516
17,曲阜东,21:12,21:14,07:28,1608
18,泰安,21:33,21:35,07:47,1678
19,济南西,21:52,21:52,08:04,1737
