Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,齐齐哈尔,----,17:09,00:00,-
2,大庆,18:26,18:29,01:17,129
3,安达,18:51,18:53,01:39,83
4,肇东,19:30,19:38,02:16,147
5,哈尔滨,20:21,20:48,02:59,147
6,双城堡,21:26,21:30,03:37,273
7,长春,00:47,00:55,06:54,404
8,四平,02:08,02:10,08:07,896
9,沈阳北,04:23,04:53,10:20,768
10,盘锦北,06:22,06:24,11:49,1032
11,葫芦岛北,07:30,07:32,12:55,1144
12,绥中北,08:10,08:12,13:33,1159
13,山海关,08:55,09:01,14:16,1501
14,秦皇岛,09:21,09:24,14:36,1282
15,昌黎,10:00,10:10,15:12,1332
16,滦县,10:52,10:54,15:54,1329
17,唐山,12:15,12:18,17:15,1212
18,天津,13:43,13:58,18:40,1326
19,霸州,15:36,15:38,20:18,1532
20,任丘,16:16,16:18,20:56,1587
21,肃宁,16:45,16:47,21:23,1628
22,衡水,17:48,18:00,22:24,1714
23,枣强,18:21,18:24,22:45,1455
24,清河城,19:02,19:14,23:23,1455
25,聊城,20:10,20:22,24:19,1866
26,郓城,21:35,21:38,25:32,1966
27,菏泽,22:13,22:19,26:07,2022
28,定陶,22:34,22:43,26:22,-
29,商丘南,23:48,23:51,27:27,2205
30,阜阳,01:57,02:17,29:33,2295
31,麻城,05:30,05:50,32:46,2531
32,黄州,06:34,06:38,33:30,2598
33,蕲春,07:19,07:23,34:11,-
34,武穴,07:51,07:54,34:39,2696
35,九江,08:34,08:38,35:19,2754
36,南昌,10:03,10:22,36:44,2967
37,吉安,12:40,12:44,39:02,3115
38,赣州,15:03,15:07,41:21,3301
39,龙川,18:16,18:19,44:30,3542
40,河源,19:13,19:17,45:24,3695
41,惠州,20:08,20:14,46:15,3697
42,东莞东,21:05,21:05,47:06,3751
