Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乌鲁木齐,----,22:58,00:00,-
2,吐鲁番,00:55,01:01,01:57,150
3,鄯善,02:23,02:29,03:19,298
4,哈密,05:11,05:22,06:01,535
5,柳园,09:10,09:16,09:49,882
6,低窝铺,11:54,11:56,12:27,-
7,嘉峪关,13:17,13:24,13:48,1179
8,酒泉,13:43,13:47,14:07,1201
9,清水,14:25,14:28,14:45,1265
10,张掖,15:57,16:03,16:14,1402
11,山丹,16:36,16:50,16:47,1455
12,金昌,19:00,19:06,18:57,1572
13,武威,19:58,20:04,19:49,1646
14,永登,22:33,22:37,22:18,1842
15,河口南,23:43,23:47,23:24,-
16,兰州,00:30,00:48,24:07,1754
17,渭源,02:14,02:16,25:33,2087
18,岷县,03:11,03:13,26:28,2169
19,哈达铺,03:35,03:38,26:50,2194
20,陇南,04:57,05:03,28:09,2323
21,广元,06:38,06:49,29:44,2806
22,阆中,07:54,08:07,30:49,-
23,南充北,09:06,09:14,31:48,2624
24,重庆,12:55,12:55,35:29,3641
