Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,巴中,----,12:31,00:00,-
2,平昌,13:24,13:28,00:53,5
3,石梯,13:56,14:05,01:21,-
4,达州,14:51,15:04,02:07,10
5,开江,16:10,16:13,03:13,71
6,梁平,16:39,16:45,03:39,99
7,万州,17:51,17:54,04:45,167
8,恩施,19:50,19:57,06:41,-
9,宜昌东,22:21,22:43,09:05,-
10,石门县北,01:07,01:13,11:29,-
11,常德,02:04,02:09,12:20,-
12,益阳,03:09,03:15,13:20,-
13,长沙,04:25,04:45,14:30,-
14,株洲,05:23,05:32,15:08,-
15,衡阳,06:55,07:08,16:31,-
16,郴州,08:48,08:54,18:11,-
17,韶关东,10:32,10:38,19:49,-
18,广州,13:20,13:20,22:31,-
