Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,----,20:49,00:00,-
2,曲靖,22:44,22:50,01:55,157
3,宣威,23:56,00:04,03:01,258
4,六盘水,01:32,01:44,04:29,389
5,贵阳,05:06,05:30,07:51,638
6,重庆西,09:04,10:00,11:25,995
7,渠县,12:08,12:12,13:33,1381
8,达州,12:57,13:19,14:18,1454
9,宣汉,13:59,14:01,14:58,-
10,安康,16:19,16:45,17:16,1730
11,镇安,18:13,18:16,18:44,1848
12,西安南,19:24,19:32,19:52,1946
13,延安,23:18,23:22,23:38,2315
14,榆林,02:49,03:08,27:05,2584
15,鄂尔多斯,05:15,05:19,29:12,2757
16,东胜西,05:34,05:38,29:27,2777
17,达拉特西,06:27,06:29,30:16,2855
18,包头,06:59,07:05,30:46,2888
19,包头东,07:20,07:37,31:01,2904
20,呼和浩特,09:03,09:03,32:27,2829
