Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,周口,----,12:00,00:00,-
2,漯河,12:50,13:13,00:50,64
3,西平,13:28,13:31,01:05,88
4,驻马店,13:58,14:02,01:32,130
5,确山,14:18,14:21,01:48,152
6,信阳,15:08,15:15,02:35,226
7,广水,15:59,16:02,03:19,293
8,花园,16:35,16:39,03:52,338
9,孝感,17:00,17:05,04:13,372
10,武昌,18:18,18:48,05:26,462
11,咸宁,20:22,20:28,07:00,542
12,赤壁,21:19,21:22,07:51,580
13,岳阳,22:30,22:38,08:59,677
14,长沙,00:05,00:11,10:26,824
15,衡阳,02:10,02:25,12:25,1010
16,郴州,04:05,04:14,14:05,1157
17,韶关东,05:52,05:58,15:43,1310
18,源潭,07:29,07:32,17:14,1463
19,广州,08:50,08:50,18:32,1531
