Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛,07:22,07:22,00:00,-
2,高密,08:08,08:10,00:46,98
3,潍坊,08:37,08:40,01:13,183
4,淄博,09:15,09:18,01:48,283
5,济南,10:05,10:07,02:35,393
6,曲阜东,10:46,10:59,03:14,525
7,枣庄,11:22,11:27,03:37,617
8,徐州东,11:45,12:05,03:55,682
9,商丘,12:50,12:52,04:40,692
10,郑州东,13:42,13:45,05:30,707
11,漯河西,14:18,14:20,06:03,862
12,驻马店西,14:39,14:46,06:22,1261
13,信阳东,15:11,15:16,06:47,1044
14,汉口,16:06,16:12,07:37,1582
15,荆州,17:25,17:27,08:50,1538
16,枝江北,17:45,17:47,09:08,-
17,宜昌东,18:07,18:11,09:28,1626
18,恩施,19:55,20:04,11:12,1840
19,涪陵北,21:45,21:47,12:53,2087
20,重庆北,22:26,22:26,13:32,2179
