Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,----,10:58,00:00,-
2,曲靖北,11:33,11:35,00:35,10
3,盘州,11:59,12:01,00:59,20
4,安顺西,12:47,12:49,01:45,35
5,贵阳北,13:19,13:29,02:15,40
6,贵定北,13:49,13:51,02:35,50
7,三穗,14:34,14:36,03:18,50
8,芷江,15:08,15:10,03:50,119
9,怀化南,15:23,15:26,04:03,94
10,新化南,15:59,16:01,04:36,178
11,邵阳北,16:13,16:15,04:48,308
12,长沙南,17:00,17:03,05:33,426
13,岳阳东,17:36,17:42,06:06,1316
14,武汉,18:32,18:36,06:56,754
15,郑州东,20:24,20:30,08:44,1290
16,石家庄,22:01,22:06,10:15,1702
17,北京西,23:18,23:18,11:27,1983
