Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,哈尔滨西,22:25,22:25,00:00,-
2,长春,00:54,01:02,02:29,240
3,四平,02:15,02:17,03:42,355
4,沈阳北,04:14,04:21,05:39,538
5,锦州南,06:26,06:35,07:44,761
6,山海关,08:19,08:25,09:28,960
7,秦皇岛,08:45,08:51,09:48,942
8,滦县,10:03,10:06,11:00,-
9,唐山,11:14,11:19,12:08,1104
10,天津,12:44,12:50,13:33,1227
11,霸州,14:27,14:44,15:10,1315
12,任丘,15:22,15:24,15:48,1370
13,深州,16:34,16:37,16:58,1462
14,衡水,17:09,17:27,17:30,1538
15,枣强,17:48,17:51,17:51,1528
16,大营镇,18:05,18:08,18:05,1548
17,聊城,19:20,19:26,19:17,1690
18,菏泽,21:13,21:15,21:04,1846
19,曹县,21:50,22:01,21:39,1853
20,商丘南,22:40,22:42,22:18,1951
21,亳州,23:23,23:27,22:59,1974
22,阜阳,00:38,01:03,24:10,2119
23,潢川,02:45,02:51,25:52,2235
24,蕲春,06:45,06:50,29:46,2440
25,武穴,07:21,07:26,30:17,2479
26,九江,08:08,08:12,30:59,2537
27,南昌,09:40,10:07,32:27,2672
28,向塘,10:30,10:34,32:50,2700
29,樟树,11:29,11:34,33:45,2757
30,新余,12:20,12:27,34:31,2833
31,宜春,13:01,13:06,35:05,2887
32,萍乡,13:48,13:54,35:47,2958
33,株洲,15:19,15:31,37:12,3039
34,湘潭,15:56,16:04,37:37,3065
35,娄底,17:11,17:17,38:44,3164
36,涟源,17:53,17:56,39:20,3206
37,冷水江东,18:20,18:23,39:44,-
38,新化,18:41,18:44,40:02,3257
39,安化,19:18,19:21,40:36,-
40,溆浦,20:18,20:21,41:33,3375
41,怀化,21:46,22:08,42:58,3479
42,贵阳,04:39,05:08,49:29,3936
43,安顺,06:21,06:28,50:42,4033
44,六枝,07:09,07:15,51:23,4089
45,六盘水,08:51,08:59,52:59,4185
46,宣威,10:38,10:45,54:38,4417
47,曲靖,11:54,12:00,55:47,4417
48,昆明,13:45,13:45,57:32,4574
