Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,----,07:15,00:00,-
2,三门峡南,08:06,08:08,00:51,257
3,洛阳龙门,08:39,08:41,01:22,380
4,郑州西,09:06,09:08,01:47,435
5,郑州,09:25,09:29,02:04,440
6,许昌东,10:02,10:05,02:37,605
7,漯河西,10:21,10:24,02:53,669
8,驻马店西,10:42,10:45,03:11,733
9,明港东,11:02,11:18,03:28,-
10,信阳东,11:32,11:38,03:42,851
11,孝感北,11:56,12:03,04:00,924
12,武汉,12:34,12:38,04:31,1050
13,葛店南,12:57,13:11,04:50,-
14,大冶北,13:37,13:39,05:16,1145
15,阳新,13:54,13:56,05:31,1182
16,九江,14:34,14:38,06:09,1273
17,湖口,14:56,14:58,06:27,-
18,都昌,15:15,15:17,06:44,1337
19,鄱阳,15:38,15:40,07:05,-
20,景德镇北,15:57,15:59,07:22,1424
21,婺源,16:27,16:47,07:50,1573
22,黄山北,17:09,17:15,08:12,1497
23,绩溪北,17:32,17:34,08:29,-
24,千岛湖,17:57,17:59,08:52,-
25,桐庐,18:20,18:22,09:13,-
26,富阳,18:36,18:38,09:27,-
27,杭州东,19:02,19:02,09:51,1470
