Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乌兰浩特,20:47,20:47,00:00,-
2,白城,21:46,21:56,00:59,83
3,洮南,22:19,22:21,01:22,115
4,通榆,23:04,23:06,02:05,-
5,太平川,23:38,23:41,02:37,232
6,通辽,01:03,01:21,03:59,353
7,奈曼,03:07,03:10,05:45,518
8,赤峰南,05:14,05:22,07:49,-
9,纪家沟,07:22,07:25,09:49,819
10,四合永,07:59,08:01,10:23,853
11,隆化,08:59,09:12,11:21,915
12,滦平,10:24,10:26,12:33,984
13,古北口,11:28,11:32,13:35,-
14,怀柔北,13:08,13:19,15:11,-
15,顺义,14:01,14:03,15:53,1135
16,通州西,14:31,14:36,16:21,1162
17,北京,14:59,14:59,16:44,1167
