Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,14:35,14:35,00:00,-
2,德阳,15:22,15:26,00:47,61
3,绵阳,16:10,16:13,01:31,115
4,江油,16:50,16:55,02:08,157
5,广元,19:39,19:57,04:52,319
6,阳平关,21:31,21:33,06:26,398
7,汉中,23:20,23:25,08:13,515
8,安康,03:10,03:30,11:58,650
9,襄阳,08:20,08:45,16:48,1023
10,邓州,09:45,09:48,17:48,1201
11,南阳,10:31,10:35,18:31,1257
12,宝丰,11:58,12:01,19:54,-
13,郑州,15:22,15:47,23:15,1676
14,新乡,16:50,17:03,24:18,1601
15,卫辉,17:20,17:25,24:35,1457
16,鹤壁,17:51,17:55,25:01,1069
17,汤阴,18:08,18:12,25:14,1791
18,安阳,18:29,18:35,25:31,1708
19,邯郸,19:12,19:18,26:08,1768
20,沙河市,19:37,19:39,26:27,1902
21,邢台,19:55,19:57,26:43,1820
22,石家庄北,21:32,21:40,28:18,1834
23,晋州,22:19,22:22,28:57,2109
24,辛集,22:37,22:40,29:12,2130
25,衡水,23:17,23:20,29:49,2177
26,德州,00:10,00:33,30:39,2239
27,沧州,01:36,01:39,31:42,2352
28,天津,05:50,05:50,35:53,2478
