Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,哈尔滨西,14:39,14:39,00:00,-
2,双城堡,15:10,15:15,00:31,44
3,扶余,15:49,15:51,01:05,94
4,德惠,16:28,16:30,01:42,158
5,长春,17:27,17:37,02:39,240
6,公主岭,18:22,18:24,03:24,302
7,四平,19:09,19:12,04:09,355
8,昌图,19:49,20:04,04:46,407
9,开原,20:24,20:26,05:06,438
10,铁岭,20:48,20:50,05:28,473
11,沈阳北,21:39,21:47,06:17,538
12,锦州,00:26,00:31,08:56,776
13,秦皇岛,03:34,03:45,11:59,942
14,唐山,05:45,05:52,13:59,1104
15,芦台,06:19,06:23,14:26,1147
16,塘沽,06:51,06:53,14:54,1217
17,天津,07:43,07:52,15:44,1227
18,任丘,09:53,10:16,17:45,1370
19,肃宁,10:43,10:46,18:12,1440
20,饶阳,11:02,11:05,18:28,1435
21,深州,11:24,11:27,18:47,1462
22,衡水,11:57,12:05,19:17,1538
23,枣强,12:26,12:29,19:38,1528
24,清河城,13:07,13:11,20:16,1606
25,临清,13:34,13:39,20:39,1632
26,聊城,14:12,14:18,21:12,1690
27,台前,14:53,14:56,21:47,1736
28,郓城,15:23,15:33,22:14,1778
29,菏泽,16:08,16:11,22:49,1846
30,曹县,16:46,16:49,23:24,1853
31,商丘,17:32,17:38,24:07,1929
32,民权,18:15,18:20,24:44,1981
33,兰考,18:42,18:46,25:06,2017
34,开封,19:17,19:22,25:37,2060
35,郑州,20:08,20:40,26:23,2132
36,许昌,21:35,21:37,27:18,2218
37,漯河,22:15,22:21,27:56,2272
38,驻马店,23:03,23:07,28:38,2338
39,信阳,00:10,00:14,29:41,2434
40,孝感,02:30,02:33,31:57,2578
41,汉口,04:04,04:37,33:28,2460
42,云梦,05:35,05:49,34:26,2726
43,安陆,06:06,06:10,34:43,2753
44,随州,06:46,06:51,35:19,2814
45,枣阳,07:41,07:45,36:09,2891
46,襄阳,08:45,08:45,37:09,2963
