Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,----,09:12,00:00,-
2,永川东,09:35,09:37,00:23,57
3,内江北,10:01,10:04,00:47,149
4,成都东,10:46,10:57,01:29,302
5,德阳,11:20,11:22,01:52,368
6,绵阳,11:39,11:41,02:09,415
7,江油,11:58,12:00,02:26,454
8,广元,12:40,12:44,03:06,580
9,汉中,13:27,13:30,03:49,718
10,佛坪,14:00,14:02,04:19,593
11,西安北,14:50,14:57,05:07,960
12,渭南北,15:14,15:16,05:24,1023
13,华山北,15:35,15:45,05:43,1081
14,洛阳龙门,16:37,16:39,06:35,1340
15,郑州东,17:17,17:21,07:13,1483
16,民权北,18:00,18:02,07:52,1623
17,永城北,18:42,18:44,08:32,1762
18,徐州东,19:11,19:20,08:59,1843
19,宿州东,19:39,19:41,09:18,1911
20,蚌埠南,20:04,20:13,09:41,1999
21,南京南,20:55,20:57,10:23,2174
22,镇江南,21:16,21:18,10:42,2239
23,无锡东,21:48,21:50,11:12,2361
24,苏州北,22:00,22:02,11:22,2388
25,上海虹桥,22:25,22:25,11:45,2123
