Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,山海关,07:10,07:10,00:00,-
2,绥中,07:59,08:02,00:49,65
3,兴城,08:37,08:39,01:24,113
4,葫芦岛,08:56,08:58,01:41,134
5,锦州,09:37,09:54,02:20,184
6,义县,10:41,10:44,03:07,232
7,朝阳南,12:06,12:16,04:29,321
8,叶柏寿,14:01,14:11,06:14,406
9,沙海,14:43,14:46,06:46,429
10,天义,15:01,15:05,07:01,444
11,二龙,15:18,15:20,07:14,457
12,汐子,15:31,15:33,07:25,469
13,乃林,15:45,15:47,07:37,482
14,平庄南,15:55,15:57,07:45,-
15,平庄北,16:07,16:09,07:55,-
16,热水,16:21,16:23,08:07,512
17,元宝山,16:38,16:40,08:22,526
18,赤峰南,17:07,17:07,08:49,-
