Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,盘锦,10:00,10:00,00:00,-
2,西柳,11:23,11:36,01:23,63
3,海城,12:21,12:23,02:08,77
4,鞍山,12:49,12:52,02:34,113
5,辽阳,13:11,13:14,02:53,135
6,苏家屯,13:52,14:01,03:31,186
7,沈阳,14:20,14:40,03:50,199
8,铁岭,15:25,15:28,04:35,272
9,四平,16:52,16:55,05:59,390
10,公主岭,17:29,17:31,06:33,443
11,长春,18:13,18:23,07:15,505
12,德惠,19:22,19:24,08:14,586
13,扶余,20:05,20:07,08:55,649
14,哈尔滨西,21:12,21:21,10:00,743
15,哈尔滨东,21:45,22:28,10:24,-
16,绥化,23:48,23:56,11:44,876
17,庆安,00:36,00:40,12:24,-
18,铁力,01:14,01:18,12:58,-
19,南岔,02:57,03:05,14:37,1105
20,汤原,04:10,04:14,15:42,-
21,佳木斯,04:51,04:51,16:19,1258
