Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,11:40,11:40,00:00,-
2,华山北,12:10,12:13,00:30,121
3,灵宝西,12:29,12:31,00:46,209
4,洛阳龙门,13:12,13:14,01:27,380
5,郑州东,13:52,13:56,02:05,454
6,开封北,14:17,14:22,02:26,528
7,商丘,15:00,15:03,03:04,543
8,商丘东,15:13,15:16,03:14,-
9,芦庙,15:29,15:31,03:27,-
10,亳州南,15:42,15:44,03:38,-
11,阜阳西,16:10,16:21,04:04,-
12,颍上北,16:37,16:39,04:20,-
13,寿县,16:56,16:58,04:37,-
14,合肥南,17:41,17:47,05:20,698
15,巢湖东,18:08,18:10,05:41,-
16,铜陵北,18:30,18:32,06:01,1330
17,旌德,18:58,19:00,06:27,-
18,黄山北,19:21,19:25,06:48,1497
19,上饶,20:05,20:07,07:28,1659
20,武夷山北,20:29,20:31,07:50,1739
21,南平市,20:43,20:45,08:02,-
22,延平,21:12,21:14,08:29,-
23,福州,21:51,21:51,09:06,1964
