Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,武汉,07:33,07:33,00:00,-
2,信阳东,08:16,08:18,00:43,199
3,驻马店西,08:43,08:45,01:08,317
4,漯河西,09:03,09:05,01:26,381
5,许昌东,09:22,09:24,01:43,445
6,郑州东,09:47,09:53,02:06,536
7,新乡东,10:14,10:16,02:27,603
8,安阳东,10:41,10:43,02:52,713
9,邯郸东,11:01,11:08,03:10,773
10,石家庄,11:47,11:49,03:49,948
11,正定机场,12:03,12:05,04:03,985
12,霸州西,12:56,12:58,04:54,1100
13,天津西,13:26,13:31,05:22,1110
14,天津,13:39,13:42,05:30,1120
15,唐山,14:14,14:17,06:02,1234
16,滦河,14:35,14:44,06:20,1295
17,秦皇岛,15:08,15:12,06:44,1382
18,山海关,15:27,15:36,06:59,1398
19,绥中北,16:00,16:01,07:23,1586
20,锦州南,16:36,16:37,07:58,1563
21,盘锦,17:13,17:14,08:34,1661
22,营口东,17:40,17:42,09:00,1750
23,鲅鱼圈,17:59,18:01,09:17,1807
24,大连北,18:41,18:41,09:57,1956
