Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,----,09:21,00:00,-
2,青田,09:40,09:42,00:19,5
3,丽水,10:01,10:03,00:38,84
4,永康南,10:26,10:28,01:01,94
5,金华南,10:46,10:48,01:19,104
6,金华,11:03,11:06,01:34,109
7,龙游,11:21,11:26,01:49,164
8,衢州,11:38,11:47,02:01,195
9,玉山南,12:06,12:17,02:20,263
10,上饶,12:33,12:51,02:36,306
11,婺源,13:15,13:17,03:00,462
12,景德镇北,13:45,13:49,03:28,531
13,鄱阳,14:07,14:09,03:46,566
14,都昌,14:30,14:32,04:07,618
15,九江,15:03,15:07,04:38,682
16,阳新,15:42,15:44,05:13,760
17,大冶北,15:59,16:01,05:28,810
18,黄石北,16:08,16:10,05:35,865
19,武汉,16:43,17:01,06:08,887
20,孝感北,17:31,17:36,06:38,1031
21,信阳东,17:55,17:58,06:57,1104
22,驻马店西,18:23,18:25,07:22,1222
23,郑州,19:23,19:32,08:20,1450
24,郑州西,19:49,19:51,08:37,1047
25,洛阳龙门,20:16,20:18,09:02,1102
26,渑池南,20:37,20:39,09:21,-
27,华山北,21:18,21:20,10:00,1361
28,渭南北,21:38,21:41,10:18,1419
29,西安北,22:00,22:00,10:37,1482
