Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁,09:04,09:04,00:00,-
2,黎塘,10:33,10:38,01:29,120
3,来宾,11:23,11:38,02:14,81
4,柳州,12:32,12:44,03:08,789
5,鹿寨,13:21,13:27,03:45,305
6,桂林北,15:38,16:15,05:56,315
7,兴安北,16:51,16:56,06:32,1010
8,永州,18:32,18:42,08:08,514
9,祁东,19:20,19:24,08:46,576
10,衡阳,21:35,21:55,10:57,965
11,吉安,02:01,02:12,15:03,1612
12,南昌,05:10,05:25,18:01,1279
13,九江,06:42,06:50,19:18,1414
14,东至,08:52,08:56,21:20,1404
15,池州,09:53,09:56,22:17,1476
16,铜陵,10:44,10:47,23:05,1533
17,芜湖,12:09,12:15,24:27,1548
18,马鞍山,13:02,13:06,25:14,1595
19,南京,14:40,14:53,26:48,1673
20,滁州北,15:31,15:34,27:26,1952
21,蚌埠,16:58,17:04,28:50,1965
22,宿州,18:04,18:14,29:50,2169
23,徐州,19:08,19:08,30:44,2129
