Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连,19:10,19:10,00:00,-
2,金州,19:36,19:47,00:26,33
3,普兰店,20:19,20:21,00:58,78
4,瓦房店,20:41,20:44,01:18,105
5,熊岳城,21:33,21:35,02:07,179
6,盖州,21:56,21:58,02:28,210
7,大石桥,22:24,22:26,02:54,240
8,海城,22:51,22:54,03:19,272
9,鞍山,23:20,23:23,03:45,308
10,沈阳,00:31,00:42,04:53,397
11,四平,02:39,02:41,06:50,585
12,公主岭,03:14,03:38,07:23,638
13,长春,04:22,04:38,08:07,700
14,农安,05:26,05:28,08:55,764
15,王府,06:00,06:02,09:27,815
16,松原,06:25,06:31,09:50,849
17,长山屯,06:57,06:59,10:16,888
18,大安,07:17,07:23,10:34,913
19,两家,07:42,07:44,10:53,940
20,白城,08:49,09:04,11:58,938
21,平台,09:24,09:26,12:18,1053
22,镇西,09:43,09:45,12:35,1082
23,乌兰浩特,10:15,10:15,13:05,1116
