Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,21:23,21:23,00:00,-
2,高碑店,22:23,22:25,01:00,84
3,保定,23:03,23:07,01:38,146
4,石家庄,00:32,00:40,03:03,281
5,邢台,01:43,01:53,04:06,390
6,邯郸,02:31,02:35,04:44,442
7,新乡,04:33,04:39,06:42,609
8,郑州,05:40,05:57,07:43,689
9,巩义,06:53,06:56,08:39,763
10,偃师,07:12,07:14,08:55,783
11,汝州,08:45,08:48,10:26,894
12,襄阳,12:34,12:54,14:12,1187
13,武当山,14:33,14:36,15:51,1339
14,十堰,14:55,14:59,16:10,1358
15,旬阳,16:42,16:44,17:53,1516
16,安康,17:25,17:31,18:34,1560
17,万源,19:22,19:24,20:25,1716
18,宣汉,20:20,20:22,21:21,1793
19,达州,21:06,21:13,22:05,1836
20,重庆西,23:50,23:50,24:42,2176
