Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,齐齐哈尔,16:15,16:15,00:00,-
2,烟筒屯,16:51,16:53,00:36,50
3,杜尔伯特,17:12,17:16,00:55,74
4,大庆西,17:43,18:03,01:22,52
5,银浪,18:36,18:46,01:55,74
6,林源,19:05,19:08,02:14,92
7,新华屯,19:37,19:39,02:43,118
8,立志,20:03,20:05,03:07,201
9,太阳升,20:17,20:22,03:19,141
10,新肇,20:42,20:50,03:39,170
11,大安北,21:12,21:30,04:01,197
12,乾安,22:05,22:07,04:36,252
13,太平川,23:13,23:16,05:42,367
14,通辽,00:41,01:01,07:07,488
15,甘旗卡,01:51,01:53,07:57,564
16,彰武,02:38,02:41,08:42,630
17,锦州,05:10,05:16,11:11,1317
18,葫芦岛,05:49,05:52,11:44,1367
19,兴城,06:10,06:21,12:02,1388
20,绥中,06:52,06:54,12:33,-
21,山海关,07:40,07:47,13:19,1501
22,抚宁,08:32,08:35,14:04,1133
23,卢龙,08:56,08:58,14:25,1163
24,迁安,09:22,09:24,14:49,1190
25,唐山,10:17,10:21,15:42,1212
26,天津,12:04,12:19,17:25,1326
27,沧州,13:39,13:45,18:45,1452
28,吴桥,14:43,14:46,19:43,1543
29,德州,15:12,15:14,20:09,1565
30,禹城,15:58,16:01,20:53,1688
31,济南,16:50,17:08,21:42,1738
32,泰山,18:00,18:04,22:34,1997
33,兖州,19:02,19:06,23:32,2080
34,徐州,21:30,21:45,25:56,2243
35,蚌埠,23:28,23:33,27:39,2407
36,南京,01:31,01:38,29:37,2405
37,镇江,02:18,02:34,30:17,2469
38,常州,03:18,03:23,31:01,2541
39,无锡,03:50,03:54,31:28,2580
40,苏州,04:31,04:36,32:05,2622
41,昆山,05:00,05:04,32:29,2657
42,上海南,06:00,06:34,33:25,2720
43,嘉兴,07:24,07:28,34:15,2800
44,海宁,08:12,08:16,34:59,2828
45,杭州,09:10,09:10,35:53,2893
