Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宜昌东,----,06:33,00:00,-
2,枝江北,06:52,06:54,00:19,44
3,荆州,07:13,07:15,00:38,88
4,潜江,07:40,07:42,01:03,158
5,仙桃西,07:52,07:54,01:13,178
6,天门南,08:08,08:10,01:27,209
7,汉川,08:25,08:27,01:42,246
8,汉口,08:52,09:00,02:07,292
9,麻城北,09:38,09:40,02:45,403
10,六安,10:25,10:27,03:30,564
11,合肥南,10:51,11:04,03:54,651
12,全椒,11:39,11:46,04:29,752
13,南京南,12:07,12:09,04:50,808
14,丹阳,12:46,12:55,05:27,910
15,常州,13:10,13:12,05:42,954
16,戚墅堰,13:20,13:22,05:50,-
17,惠山,13:29,13:42,05:57,-
18,无锡,13:50,13:52,06:05,993
19,苏州新区,14:04,14:10,06:17,-
20,苏州,14:17,14:19,06:24,1035
21,上海虹桥,14:47,14:47,06:52,1119
