Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,05:22,00:00,-
2,杭州东,06:07,06:10,00:45,159
3,义乌,06:42,06:44,01:17,304
4,金华,07:00,07:02,01:33,352
5,上饶,07:51,07:53,02:22,545
6,鹰潭北,08:19,08:21,02:48,650
7,南昌西,08:56,09:00,03:23,795
8,新余北,09:32,09:34,03:55,917
9,宜春,09:49,09:51,04:10,957
10,萍乡北,10:09,10:11,04:28,1027
11,长沙南,10:41,10:45,04:58,1128
12,娄底南,11:20,11:22,05:33,1262
13,邵阳北,11:38,11:40,05:49,1314
14,怀化南,12:22,12:26,06:31,1469
15,三穗,13:09,13:11,07:14,1486
16,凯里南,13:36,13:38,07:39,1513
17,贵阳北,14:16,14:16,08:17,1518
