Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,12:35,12:35,00:00,-
2,曲靖,14:25,14:32,01:50,157
3,宣威,15:45,15:52,03:03,258
4,六盘水,17:30,17:45,04:41,389
5,六枝,19:02,19:07,05:58,485
6,安顺,19:47,19:52,06:38,541
7,贵阳,21:06,21:34,07:52,638
8,怀化,04:09,04:21,14:27,1095
9,娄底,08:12,08:18,18:18,1410
10,湘潭,09:26,09:31,19:26,1509
11,株洲,10:35,10:47,20:30,1535
12,醴陵,11:15,11:18,20:58,1553
13,萍乡,11:44,11:50,21:24,1616
14,宜春,12:33,12:38,22:07,1687
15,分宜,12:56,12:59,22:25,1711
16,新余,13:19,13:23,22:45,1741
17,樟树,14:10,14:14,23:32,1817
18,丰城,14:31,14:35,23:49,1841
19,向塘,15:00,15:31,24:14,1874
20,南昌,15:53,16:09,24:36,1902
21,九江,17:49,17:49,26:16,2037
