Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宜宾西,07:02,07:02,00:00,-
2,贵阳东,08:55,09:00,01:53,-
3,怀化南,10:28,10:31,03:21,-
4,溆浦南,10:51,10:53,03:41,-
5,娄底南,11:29,11:31,04:17,-
6,湘潭北,11:57,11:59,04:43,-
7,长沙南,12:12,12:22,04:56,-
8,萍乡北,12:49,12:51,05:23,-
9,宜春,13:09,13:11,05:41,-
10,高安,13:43,13:45,06:13,-
11,南昌西,14:01,14:06,06:29,-
12,抚州东,14:31,14:33,06:54,-
13,弋阳,14:56,14:58,07:17,-
14,上饶,15:15,15:17,07:34,-
15,衢州,15:45,15:50,08:02,-
16,金华,16:11,16:14,08:23,-
17,金华南,16:25,16:27,08:34,-
18,永康南,16:45,16:47,08:52,-
19,缙云西,16:58,17:00,09:03,-
20,丽水,17:13,17:15,09:16,-
21,青田,17:34,17:36,09:35,-
22,温州南,17:56,17:56,09:55,-
