Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,11:02,00:00,-
2,延平东,13:37,13:52,02:35,-
3,建瓯,14:38,14:43,03:21,206
4,建阳,15:24,15:28,04:02,252
5,武夷山,16:14,16:19,04:48,304
6,鹰潭,18:30,18:48,06:59,474
7,东乡,19:13,19:23,07:24,515
8,进贤,19:52,19:55,07:53,554
9,丰城,20:32,20:35,08:30,620
10,新余,21:36,21:40,09:31,720
11,宜春,22:15,22:19,10:06,774
12,萍乡,23:03,23:07,10:50,845
13,株洲,00:06,00:14,11:49,895
14,湘潭,00:39,00:48,12:14,921
15,怀化,06:16,06:26,17:42,1366
16,凯里,10:25,10:29,21:41,1611
17,贵阳,12:57,12:57,24:09,1749
