Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,邯郸,----,18:54,00:00,-
2,邢台,19:25,19:28,00:31,52
3,石家庄,20:39,20:45,01:42,161
4,定州,21:32,21:34,02:29,119
5,保定,22:11,22:15,03:06,179
6,张家口,03:56,04:02,08:47,-
7,柴沟堡,04:48,04:52,09:33,-
8,大同,06:55,07:07,11:36,810
9,丰镇,07:43,07:45,12:12,-
10,集宁南,08:49,08:55,13:16,937
11,呼和浩特东,10:18,10:30,14:39,1087
12,包头,12:42,13:02,16:51,1260
13,临河,15:14,15:20,19:03,967
14,乌海,16:49,16:53,20:32,1621
15,惠农,17:36,17:40,21:15,1669
16,石嘴山,18:20,18:23,21:55,1716
17,银川,19:05,19:05,22:37,1771
