Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,13:44,00:00,-
2,昆山,14:20,14:23,00:36,49
3,苏州,14:47,14:50,01:00,91
4,无锡,15:18,15:22,01:28,133
5,常州,15:50,15:55,01:56,172
6,南京,17:56,18:06,03:57,308
7,滁州北,18:44,18:49,04:35,358
8,蚌埠,20:27,20:32,06:13,485
9,宿州,21:28,21:44,07:09,575
10,徐州,22:35,22:45,08:00,649
11,砀山,23:39,23:44,08:54,732
12,商丘,00:29,00:32,09:39,795
13,兰考,01:30,01:34,10:37,883
14,开封,02:05,02:10,11:08,926
15,郑州,02:56,03:12,11:54,998
16,新乡,04:22,04:26,13:04,1078
17,鹤壁,05:42,05:56,14:20,1184
18,汤阴,06:11,06:13,14:35,1203
19,安阳,06:30,06:30,14:52,1185
