Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连北,07:22,07:22,00:00,-
2,营口东,08:16,08:18,00:54,206
3,海城西,08:31,08:33,01:07,244
4,辽阳,08:51,08:53,01:25,313
5,沈阳,09:17,09:24,01:49,377
6,沈阳北,09:32,09:36,01:57,380
7,铁岭西,09:54,09:56,02:15,377
8,公主岭南,10:37,10:39,02:56,558
9,长春西,10:55,10:58,03:12,621
10,哈尔滨西,11:58,12:02,04:12,861
11,阿城北,12:31,12:33,04:41,-
12,尚志南,13:00,13:02,05:08,-
13,亚布力西,13:22,13:24,05:28,-
14,海林北,13:46,13:47,05:50,-
15,牡丹江,13:59,14:03,06:02,-
16,穆棱,14:33,14:35,06:32,-
17,绥芬河,15:07,15:07,07:04,-
