Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州,----,10:50,00:00,-
2,许昌,11:45,11:48,00:55,86
3,漯河,12:26,12:31,01:33,140
4,驻马店,13:10,13:15,02:12,206
5,信阳,14:14,14:19,03:11,302
6,孝感,15:52,15:56,04:44,446
7,武昌,17:00,17:13,05:48,536
8,咸宁,18:00,18:04,06:35,-
9,长沙,20:59,21:05,09:30,898
10,株洲,21:43,21:49,10:08,950
11,衡山,22:39,22:48,10:58,1033
12,衡阳,23:30,23:50,11:40,1084
13,永州,01:38,02:05,13:28,1220
14,桂林北,04:06,04:30,15:29,1419
15,柳州,06:16,06:28,17:15,1583
16,来宾,07:18,07:22,18:05,1653
17,贵港,08:47,08:52,19:30,1772
18,兴业,09:33,09:39,20:11,1828
19,玉林,10:08,10:18,20:40,1861
20,文地,11:14,11:17,21:36,-
21,廉江,11:56,11:59,22:15,1984
22,湛江西,13:07,13:13,23:23,2031
23,雷州,13:49,13:53,23:59,2075
24,徐闻,15:09,15:39,25:15,2144
25,海口,19:28,19:28,29:04,2337
