Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,10:24,00:00,-
2,嘉兴南,10:51,10:54,00:27,84
3,余杭,11:15,11:17,00:48,144
4,杭州东,11:27,11:30,00:58,159
5,义乌,12:02,12:07,01:30,304
6,金华,12:24,12:26,01:47,352
7,衢州,12:47,12:49,02:08,438
8,玉山南,13:10,13:12,02:29,511
9,鹰潭北,13:45,13:47,03:02,650
10,南昌西,14:22,14:25,03:37,795
11,高安,14:41,14:43,03:53,828
12,宜春,15:14,15:16,04:24,957
13,萍乡北,15:34,15:37,04:42,1027
14,长沙南,16:06,16:12,05:11,1128
15,衡山西,16:41,16:43,05:40,1192
16,衡阳东,16:56,16:58,05:53,1233
17,郴州西,17:31,17:33,06:26,1386
18,韶关,18:04,18:06,06:57,1536
19,广州南,19:02,19:02,07:53,1725
