Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连北,14:56,14:56,00:00,-
2,金州,15:08,15:11,00:12,16
3,普兰店,15:42,15:56,00:43,61
4,瓦房店,16:17,16:20,01:04,88
5,熊岳城,17:08,17:10,01:52,162
6,盖州,17:30,17:32,02:12,193
7,大石桥,17:55,18:01,02:35,223
8,海城,18:24,18:26,02:58,255
9,鞍山,18:51,18:54,03:23,291
10,辽阳,19:11,19:14,03:40,313
11,沈阳,20:01,20:12,04:27,377
12,沈阳北,20:19,20:27,04:34,380
13,铁岭,21:08,21:11,05:15,450
14,四平,22:59,23:01,07:03,568
15,公主岭,23:35,23:37,07:37,621
16,长春,00:21,00:29,08:21,633
17,哈尔滨东,03:20,03:52,11:12,938
18,绥化,05:12,05:15,12:32,1066
19,铁力,06:26,06:28,13:43,1168
20,桃山,06:39,06:41,13:54,1179
21,神树,07:02,07:04,14:15,1202
22,界山,07:22,07:23,14:33,-
23,朗乡,07:46,07:48,14:56,1248
24,南岔,08:28,08:32,15:36,1295
25,汤原,09:37,09:39,16:41,1398
26,佳木斯,10:16,10:39,17:18,1448
27,鹤岗,11:54,11:54,18:33,1516
