Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连北,07:50,07:50,00:00,-
2,普湾,08:08,08:09,00:18,41
3,瓦房店西,08:22,08:23,00:31,78
4,鞍山西,09:11,09:13,01:19,283
5,沈阳,09:43,09:46,01:49,377
6,铁岭西,10:08,10:10,02:11,377
7,开原西,10:25,10:32,02:26,484
8,四平东,10:54,10:56,02:48,503
9,长春西,11:22,11:24,03:14,621
10,德惠西,11:47,11:49,03:37,765
11,扶余北,12:06,12:08,03:54,763
12,双城北,12:24,12:26,04:10,880
13,哈尔滨西,12:42,12:45,04:26,861
14,帽儿山西,13:27,13:29,05:08,-
15,尚志南,13:43,13:45,05:22,-
16,苇河西,14:00,14:02,05:37,-
17,亚布力西,14:11,14:13,05:46,-
18,横道河子东,14:28,14:30,06:01,-
19,海林北,14:41,14:43,06:12,-
20,牡丹江,14:55,14:55,06:24,-
